file_path,scope,review_status,reviewer,related_audit_ids
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/versions.py,后端源码,已读-子代理逐函数,主审+agent,AUD-CORE/AUD-IMP/AUD-REP/AUD-NAR/AUD-RAG/AUD-MDL/AUD-API/AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/worker.py,后端源码,已读-子代理逐函数,主审+agent,AUD-CORE/AUD-IMP/AUD-REP/AUD-NAR/AUD-RAG/AUD-MDL/AUD-API/AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/deploy/Dockerfile,部署,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/deploy/docker-compose.yml,部署,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/deploy/entrypoint.sh,部署,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/deploy/launcher.ps1,部署,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-context.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-dashboard.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-knowledge-graph.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-live.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/index.html,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/package-lock.json,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/package.json,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/public/favicon.svg,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record-demo.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record_demo_20260918.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record_demo_20260918.test.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record_full_demo_20260920.mjs,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Analysis.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/App.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Benchmark.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/BusinessData.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Chart.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Chart3D.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/DecisionCard.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Evidence.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/FilePreview.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/FocusAnalysis.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/ImportWorkflow.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/JobProgress.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/KnowledgeData.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/ModelConfigForm.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/ModelPages.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/NarrativePanel.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/ProductMonthHeatmap.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Rectification.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/ReportGeneration.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/TemplateCenter.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/api.ts,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/echarts-gl.d.ts,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/hooks.ts,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/main.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/presentation.tsx,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/style.css,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/types.ts,前端源码,已读-子代理逐组件,agent-frontend,AUD-FE
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/tsconfig.json,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/vite.config.ts,前端配置/脚本,已读-子代理+主审CI核查,agent-frontend+主审,AUD-FE/AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/enterprise.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/evaluation.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/facts.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/knowledge.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/manifest.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/mapping.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/template.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/enterprise.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/evaluation.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/facts.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/knowledge.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/manifest.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/mapping.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/template.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/enterprise.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/evaluation.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/facts.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/knowledge.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/manifest.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/mapping.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/narrative_rules.py,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/retrieval.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/source_contract.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/template.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/terminology.json,行业包,已读-子代理,agent-industry,AUD-IND
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements-docs.lock,其他,已列清单,主审,'-
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements.lock,其他,已列清单,主审,'-
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements.txt,其他,已列清单,主审,'-
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/bootstrap.sh,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/build_demo_deck.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/build_inputs.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/check_dependencies.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/check_environment.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/fetch_embedding.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/generate_scenarios.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/generate_synthetic_plant2_details.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/manage.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/pharma_python.sh,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/probe_glm.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/run_acceptance.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/start.sh,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/stop.sh,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/verify.py,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/verify.sh,脚本,已读-子代理,agent-deploy,AUD-DEP
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/conftest.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_actions.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_attribution.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_benchmark_explanation_contract.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_benchmark_integration_contract.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_concurrency.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_correctness_fixes.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_dashboard.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_data_import.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_decision.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_demo_deck_binding.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_docx_compat.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_evidence_contracts.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_forecasting.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_gateway_failover.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_graph.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_import_v2.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_industry.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_integration_safety.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_knowledge_source_selection.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_knowledge_supplement.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_local_validation.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_native_toc.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_private_configuration.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_purpose_retrieval.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_recovery.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_reference_report_contract.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_repair_units_dates.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_report_captions.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_report_layout_direction.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_report_version_cache.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_reviews.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_rounded_metric_binding.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_settings_security.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_source_revision.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_synthetic_plant2_details.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_trust_regressions.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_verifier_provenance.py,测试,已读-子代理+主审实跑,agent-tests+主审,AUD-TST
药衡智析_增量源码交接/public_source_candidate/07_交付/README.md,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/README.md,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/README.md,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/native_render_check.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-1.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-10.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-2.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-3.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-4.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-5.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-6.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-7.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-8.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/slide-9.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/pptx_render/药衡智析_演示与答辩稿.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/deck/药衡智析_演示与答辩稿.pptx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/delivery_manifest.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/analysis_1366x768.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/charts_1366x768.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/demo_receipt.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/report_download_frame.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/simulated_delivery_1366x768.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/demo/visual_qa.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/human_review_pending.csv,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/report_contact.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/Q2/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/Q2/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/Q2/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S1/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S1/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S1/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S2/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S2/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S2/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S3/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S3/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/S3/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/chemical/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/chemical/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/chemical/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/mechanical/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/mechanical/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/mechanical/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/pharma_synthetic/job_result.json,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/pharma_synthetic/report.docx,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/reports/pharma_synthetic/report.pdf,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/synthetic_ui/focus-desktop.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
药衡智析_增量源码交接/public_source_candidate/07_交付/delivery_20260919_final/synthetic_ui/focus-mobile.png,交付物,抽样+哈希对拍(agent-delivery+主审),agent-delivery+主审,AUD-DEL
