scope	path	bytes	git_blob	action
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/browser/history.jsonl	40323	a78d0609dfe172681b3e4eebbcc112f2b9df6745	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/browser/results.json	7700	0b9c01c5b48d1024c9c0291cb3a06887d5bee46c	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/DATA_CONTRACT.md	3988	a9df6fed478670036a27952e9fee8937353a1dd3	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/benchmark_green.txt	113	217d0b5fd2e232818fe42cbb4d23c7a72058b67a	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/benchmark_red.txt	1008	9b583357a516fc4960456b67c794b9b2b9620ed1	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/check_independent_golden.py	5812	ca5452ac8496716c087a59e54c4662407e2aadca	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/comparisons_green.txt	113	9708b411eccc53da8d8c967426f9a62fe5f0bb23	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/comparisons_red.txt	4665	59c39cca2e97580d0a16464e59e5aa105a1ecd3a	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/comparisons_red_actual.txt	1501	81a225a893b51ce8b8bcfdfd46f56edce0b2eea8	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/data_regression.txt	99	610044ccb7239f365421de6f38729d45fc23a8e3	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/data_regression_final.txt	99	7eea1247bb0642288064849aaa14a4c8414ac16d	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/history/report_independent_audit_release_5b1518ce9db2094a.json	175151	435085d23684b36c3e69458e68ccb0aa793716f5	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/independent_golden_result.json	1180685	a431922a3bdbf393fc214514307bd3285e6e6440	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/independent_golden_run.txt	374	81fd9cd828c3603303ca9009d6e59528dbd7d409	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/material_provenance_red.txt	1689	f57c2ecc48d7b20911b6c77fa2c665a1d43f197c	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/materials_green.txt	113	cb060d51b63bfe24bfd9065e678a90befe7d45fd	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/materials_red.txt	1542	754b8fcbf473b69ff95a075bd00e5a66d8856fa6	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/report_independent_audit.json	175152	faf6014b3023e0c0836ffc18fdad5ab699d982b8	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/report_independent_audit.py	12498	a0ed429d4454ac75845e50387392155d68f00875	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/report_independent_audit_page_boundary_attempt.json	175303	0c2e17838e2cfe77b91b63f8ea575efe1f9880e9	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/data/source_sha256.txt	330	541a3694b9f6bfa6733dfd3b4e0a986746b5aaba	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/dependency_check.json	1320	c41d84c6be63e2b11cc979cabee305703ff116b9	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/encoding_originals_audit.json	14517	df86598b5ac6ab426b380a8613f6d5c69f25da21	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/environment.json	774	f0646eda316fc05eed06df8ddc5efece0cb72b21	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/glm_probe.json	967	92cf161d5f49f57d3981fdce7875c9a42a1ee917	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/environment_failures.md	358	969d499d516d83bcd54b7c86faab3b592bcefe2d	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/implementation_status_before.md	2852	c3bfae92b72284266f55d0245e0f6b2a6fcf291e	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/pre_final_pagination/manifest.json	9343	9527cbaf5226d249e4a72e879abe59f26594dca7	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/pre_final_pagination/scenario_reports_delivery.json	41458	b7d6993be743586c7aaf90bb375f218585aafcc6	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/unpack_before_final_freeze.json	1792	f44d13953e70b2c2cc39ee5b2d2f3a74e2350cd5	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/history/verification_before_final.json	44329	6b2936ddb2e1179b6b79931c0666f53e0ab21bf0	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-01.png	192968	72458b7bc9450775ce895bb4d8d668d06c8cf4ff	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-02.png	183274	b2e0a19615703db6a5f6165281fc27d02a9ad2fa	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-03.png	315901	a451725a50553123839d2e5a5804a700a5356dee	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-04.png	185196	7bf1e5d2ad5424487330c1d88f4c3a858fab5dd2	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-05.png	249031	d8fdd43c256958ad0c726f55e8556f7b008fd253	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/Q2/page-06.png	288478	3b92804720b00f6170fea2eb097f359ee0a50723	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-01.png	187445	7b14343a8ba3913cf1271813a6f8a926b4d5db82	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-02.png	149791	8620f4390565269cb3d907b497c185011a7597a2	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-03.png	286141	b1c284c486a731d2425f9c0dd38725ab57c8216c	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-04.png	156418	53c63f5abff15df2ec92851eef39313849e1e5a5	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-05.png	247606	d93c44ed08dae6cb0b7cfd3b8a56f37e4f0d5482	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S1/page-06.png	288441	4ae7c2eb1c28551e8052f097448f9b5d8db97e57	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S2/page-01.png	188290	e0c12b76b846f52c17e4fbf09eb7e08a448f1db9	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S2/page-02.png	236144	75c07da818f9c51cdfedb0f0470a737a246cd992	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S2/page-03.png	254414	1b3823477f7bfe44f71238e44ad79723a3017ca5	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S2/page-04.png	234221	031771932c0e5e3e9b5e2ab86864b414ef7fd70e	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S2/page-05.png	363621	cee1070cba0e28c88b66e4fbdca1cbff658be1a1	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-01.png	192372	ede886ef7f4827e49eb29ddb552fd69fabdaf62e	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-02.png	158790	d9312bebb4aede11306868096a6e471b09d03139	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-03.png	252229	67d34bf98198aa8b5922fea816a142a6cf8f7eb7	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-04.png	222855	6a941cc5493df93d02a9ec3b015490c7aac70b6f	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-05.png	249544	51e0aa936f926a02e0883e8cc9c73424d99f89d6	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/S3/page-06.png	290650	e9f36e825755b65714b74728e9fb056a97eaa910	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/pages_delivery/manifest.json	13437	c6811c109546b40d941fd81625ae1d2df8d2f9e7	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1366_comparison.png	103173	00404b4705bb726784d74aa390d407a3fd9a0822	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1366_contribution.png	93552	6bfe7c8eb127958fafed686b339964eb2c6c1552	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1366_model.png	221066	4288cebe1392b17d7adf4825ba7f79062039839e	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1366_overview.png	129455	17d13d7bdb484d98828f3a4347b09a82cee287ca	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1366_requirements.png	144037	23cc965de8a79c8eb1d823e164f3612741f1b7d1	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_comparison.png	165097	20cef7fb424da7c7b8b422729f50a4eee5a300bc	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_contribution.png	136599	0cf8aae4a569530ca4434ca9a3c95bf4ff537a33	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_model.png	289239	96eef66a8a89153532c608dd03b5d6261ef35dfb	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_overview.png	191019	5d6024406a85f3c86b53d2e6474c37e5e63d81e6	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_r26_r28.png	232415	9204bb0580243e4453c6479f45a056705a0e4f37	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/1920_requirements.png	189322	8b7df83ca4768c36d538a520aa5a90bc0277bbd0	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/README.md	1548	6bdbda9ff79bdb9d0f0cc75ba94ff4ef76504f14	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/history.jsonl	31206	7629f2a460922978db584a253b3aea98c2538262	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/manifest.json	222	7192e7090eabdcfa0bbbcbcc8a9b6fc27c1f8d64	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/results.json	11701	342629ba50e6d77969e392ffd4c2e7da6cd5ea31	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/plan_browser/visible_text.txt	19393	fa8b7c66536076b9bb64708c0d0476c22d5b1d28	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/report_artifact_validation.json	1206	8afe788cfed8938e4dfc7cb4c17063a4655861cf	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/README.md	5528	710f324a908ea8013c7ef172bb3fd334d7558192	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/audit_report_citations.py	7735	239191cff37670a773fd46ab0e7b896849549c63	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/final_green.txt	334	9c531c057c55b74f9b72d4a75abdee9c065ec762	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/green.txt	231	b978b1ef0487cf48f12239867387dc2c1afb8d6b	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/green_initial.txt	2873	a9da32ce82c3cee63f59c194363d194ce0107021	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/heading_red.txt	962	1d1f0f931552766b4ec6fb4cfdca5f663e07ec19	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/historical_failure_audit.json	1318	52e892317e484c47c2821771c9321696e6f03cd8	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/implementation_manifest.json	1831	b33acd4a2983e8747507758256cea9f0bebf83aa	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/implementation_manifest_before_portability.json	945	f9084503e4d7fec9151c5e6bce412f565815d279	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/portability_green.txt	36	b0d090618ae0f025fcbf0109a8fec4c17e3caa1b	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/portability_priority_green.txt	60	abbf9766876287f8a4d00132a58b8c646ed8b8f0	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/portability_red.txt	6132	8572a9e969904f77e1127f93d37e27297b3b6c2a	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/priority_red.txt	1376	8a1db428a0edd932ef31d11a60e667b16b62afb5	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/red.txt	6568	9eb2986a000d819eab6f8ea4c5f0185d67e04a84	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/report_citation_audit.json	24816	54013222c05fe88df02d9d1592a74386329c8233	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/report_citation_audit_before_delivery.json	23367	5e010fc39f36f481bfd5873c9794809164b24b9f	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/retrieval_details.json	80267	86e943cc67ba82fef4d8b46ad2d550c371470fe1	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/retrieval_results.json	20473	e29437b2f3f1124e83c5f49e713bd974272d4b18	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/s3_event_green.txt	234	aa5cbc729afdf351161bda76374f915676c32724	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/s3_event_red.txt	1713	839ab6b45b9e6cd8d89fa62d99030b545f3eb355	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/v4_final/README.md	613	40ef9c94e17f8f8808f1c061a4c63c2af9fccde8	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/v4_final/negative_case_execution.json	1647	962135f3c06f82b28a82d0162eb4262c71a3b0f3	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/v4_final/negative_cases.xml	1786	0a048bd398f9622fcd7665a9903288c08283601c	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/v4_final/retrieval_details.json	80253	00412d140061817b9ea5528e235b9376a0c0d701	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/v4_final/retrieval_results.json	19978	5c263951cca5bf98fdb1873cda3d7cdd4d6087ab	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
origin/main@acc469312c8366e4b0438e702a5f435779e7a125	药衡智析_增量源码交接/public_source_candidate/06_评测/incremental_20260916/retrieval/worker_query_scope.json	8444	b6ccab4e4c7f537accc879251ed346f2e0e9c062	RETAIN_BRANCH_HISTORY_OWNER_COORDINATION_ONLY
