path	bytes	sha256	git_blob	proposed_action
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/graph.py	11316	c5df2a343482fe9835d70957fddb2489b38ffb02bd2f0a3851c3a92c3f5e8c51	a88982f50de0239888b3b7c13c71764ff9bd1649	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/industry.py	45459	4b2c2c80a18ce81f65e514a238cc8ccafb238548d88eef9711feda02522db4a9	6702628f3e89d3f74832b6c89cd24d7cfbeb7bea	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/industry_rules.py	677	b6d4a1fd3e2dd1dce163f49bc27a547c7cccad35237e93a33fc6f49365224031	c3881b96bbc344eabf2d31e62c2d09fa39a612cd	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/ingestion.py	16265	5472fab59878a0f1ab4b2d3bd07373105a23a4c48216649f1d29dee8598c1f9c	68c7e9970511461025904e12e67da1ecefa29aad	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/jobs.py	5403	e513f4fe945df3781a40b1d9e2bb4d4335c7aa4a39da89eeb8115764eaa40c69	929364a1ccfc768e0e60277ea3e768ec96d7f0e7	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/knowledge.py	26937	3b2a3c2fd41deff05077a800754cc720ae75497c2a576a0c93f78a06ac760101	733f1ebd814079d39e3416a959a09506525810ac	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/locks.py	1362	e0399d1d737a06ced9bcb7e42b5db944099a70caefa4c801c26fa93d364051c0	6bf60223956d9b82fe9ce8459e9a66ffbc914e9d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/metrics.py	27009	c749c2aaf3c5f48a9eaabc7c6b28601a42cc69db6f7ce434f2dfcc29e86776c0	96ee371b6da06ac6752e9273217c3eb4a016d3fd	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/narrative.py	68558	ea883c1f043ee30fda9500a6487ebfa340d4845452e0f4369f9b5bdcac2be670	c8c23fc6050136af61ba13ee7620a9d38bf7f860	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/reference_report.py	12122	58bffedc3cd399dd4d120229c3804938faa5b7eafc6b48e523472dccaa19b0d8	c1bbbbf1a245e17809851cf5839491fd31908a3c	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/reports.py	61431	cc279cef5f278f1c7db1095e2147559d096d7702455a435ba53013fa4995815a	6d5956ab9991bf73bdd774549e569814d4b393db	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/reviews.py	3593	530899c86f1bf6c98b42dc521988134452bc63d7fe7b2bdf2724e4a035e05636	e834785138007f0f93dc0e390dad6aa6ebcaeb78	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/revision.py	2798	aeca6b72be4548bd9be77eff004e678083058e6bdd7360c049112e1ed688b86e	af1af9218ea9ab41bae678759aeabb7edf953d2f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/synthetic_rpa.py	1530	f77e10668ea9c49c9a01ba4fd9faad94fdd3f37e99a0f155128118758bc4fe4e	3ad55f8288e5b6b70cb826f762f10a0dd6ae2e6d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/backend/pharma/worker.py	8481	bdd18327a7d53ad66dace6fdbaca0eb464b9668909248054fed070223f6e01ff	7a4c62a0da2d261d3385e6ca7fa46cff9dead074	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-context.mjs	9924	54ceeeb51e510b8884a2a32d3f8da54622e1b27c6476e0fddae0a863159e30bd	36816dab0cead34a16e8636038d68b8538a40e16	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/e2e-live.mjs	5481	fa699306401f26bf57e9f75bab62601d0356ba0282c3dd50511bbaff9c58614e	c241bb62cd9e964c4f786a7d1f02548e2cbcef6c	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/index.html	385	949c218a614afd0bd11ebbc4f4d62990351c1f3cc834fdc3a46c65a09877b9c7	3afe20d6ffb639802d07c15cec19cb9ce274240f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/package-lock.json	64404	438aa09abbf90e074a0fefffce05e4cc6e698e8fe06c500706ccc3701ba7d7ac	9f73b9f9c6384c635623454ea879e6e7ddccfc14	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/package.json	563	53b82f42e894db99fe8b0abe47b6cb93845bbdd50d7a12418d00ad479183d205	6b2c325bde25a6d14c00f6c12cb1f82f6058f652	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/public/favicon.svg	247	6fe7f2a6f932c5268a1fdef50a8ab7351172520f90bcc952e83430de4fd40540	e816df0d9cf0f2187de6f7030825228017ad1bb0	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record-demo.mjs	5111	58859e6805a330c43ba1266666a3235b909530b5eeb7427d08af2b52577cfa05	b1eebb067c8e2136666ef054f2a11e17a4544a3d	保留并补工具入口；没有已证实可删的孤立脚本
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/record_demo_20260918.mjs	5788	7820b53d45c482cd7ebed80af5f23306e77f6e98ef99e76790ca92fc2292ef4c	b1ddadf8cbb0594241534669fe950ab46083b3db	保留并补工具入口；没有已证实可删的孤立脚本
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Analysis.tsx	14382	5c6b9eb029f03818ee55391d6cf3d3a8b56e74bf321691f2a8f78d0dee650689	9296972b82f8b1d5c56ca6f580f71a11b5046df2	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/App.tsx	11506	d03c65d30206af6031b61a52d32ccff70dbae2d50f5b11bac2cf88df3a10616b	3495ef70d13ebda0f2ae17e39fc6eb402d0fd139	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Benchmark.tsx	4141	4fa597ea5494ebbd2cdd916e1fa952b16665305e3ea62f24f8c9b71cf48867b2	ba70844b98d998265aff85db613d95f04edb7ef1	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Chart.tsx	1276	e32ce92a81a6c694cd77de6e48bc212191f10b98dbb6705f67124413d8299d1e	cafa67b2a18b3ce1977d63f48f0989321b485d48	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/DecisionCard.tsx	2775	d0a5bfca7849e3d29cf2cc4399e67cab9b0aabbdbac8cfd54a9e765c9429dec8	3d09548a5490e499a8e3fd5988748f7a6bb5d9c1	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Evidence.tsx	6994	8ce8a0784b605bd045ee0f4d67cb0e5fdf5df69cef8aa2b198faecb4318ed2f7	b985a2ca3eb6853bf07aa0c179d79e6a4215827e	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/NarrativePanel.tsx	3953	5b9822977264bd873cffbcc8f96abe7627d8bed73916b15dd9d655b339a82e1c	f69cf7136d6013d153eeea506a0235705a7a10ae	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/Tasks.tsx	14724	05b34528e209dfdc8f1f95f50fa97fcea35722484caf0bdb67ad4b518bb4640e	64d8dad58106e37ffec9ec12529c568eecfc8db6	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/api.ts	1748	2b175b3f53838f032fd7c22c4ddbd3fcb6edf3f70b2b54a02b098bfbc4449982	9192c74734eac1d6f499bdf4e87c9315af2ebc4f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/main.tsx	156	7254a29d506487188f48b2a7f33912401fe8510fcdc3306f0efad67ff25df159	61443474e38ff70e5154f504082d25380d5af7ad	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/presentation.tsx	4165	3741ed35e68f4ac2670d4342dc9d03e10d1e0f90fd3a9e2bf1f4d0193f661be3	5943dea2f829018eb0a8bc203a78ec77ead809e0	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/src/style.css	12610	6a6bd41165da770d3596b17026165e54a26f3725a901eee50edbee844189e8ce	f495db50ce822d56f4464f984cb7666b46a8acab	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/tsconfig.json	322	d0022073fcbf8664e50976b0082ef6936830ea7bb9e50ffa50241b5561c9123c	4b0ca7793c8bcc478ff6e855c06f052d78823ec4	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/frontend/vite.config.ts	238	603f8b09814845293c40955b0d04884745d63da0eb3902dee3a5ba90432c0fa8	70e1c7c2a143f30ad78669d90b7570590f8d4817	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/enterprise.json	498	7248f1c6d693800837a9ae5d149ccee1851a9ba3af6ac6498e09f1623cb684fb	c4f8d2e0047bac37378782dc6371f9ae474406d4	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/evaluation.json	344	407ac345b65f4e0730bd0260e88e1869e4d509715e03f4b8512223797ce7916a	1bca5783fb1f9dd6bb1d26b0eae01f17e1dab854	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/facts.json	88679	8967240c857c8f296e26f3b9350ba272d88a8441fcdb09938bf189d1a0959fc2	5c38f3aef30d86613d9c6ed3219141a1784bf1d5	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/knowledge.json	1172	3a148f40afcb2a7b3bece9355f66323545d866e70f3a6f24d6f95dca58226afd	87ad57e2ea8d6cbb2d8a983b7bf0294c7ddcb39f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/manifest.json	834	466af14df991ae98abebfa253651f1ee812dd480e2bfe9c0cc34be49002cd75b	1faca88fd377bf56884bdf53a790bc2185e6fb0f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/mapping.json	410	c5c33ba9a4f76881dd48d4c44b90412db2a331cf991e3cc95102cf9083393b46	c4d0483d1d8416a8aa4f780fb1f2c76e5d222a17	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/chemical_demo/template.json	617	c29cff276b322b65e0d8131010158856bf72fe2c1a0cbae9380b4cee124b3e20	b5f7a9f0ad2a2ce5774c6d73092f44d23a6f3f39	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/enterprise.json	497	046e25c8600f81a500f262957037f9b53f6110e786b0e7d1f428c8f07508d1ab	9e96a501a22cbb22c61b81c5424d4257746db36f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/evaluation.json	461	137c3c2b9e90a7b632e27f54decf17ee21108a2469989d485eaf7ca1f28fef29	19f6a7cd8923aa9dc11ef5c696f4381e75638bfc	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/facts.json	74670	99d6a0ca58e5877fdcaf524bf6b0e31812bcb32a907a02e516041712acc089f6	fd8c3c0ea2cae7537fa9f92a87c6f529d3761ace	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/knowledge.json	1234	ab2965fcf461d80dd93991026bbf8b801461e003c21f8c2f07cb4a369e0c6f0b	325035f2fcda8ac724c6a17a99a6e63c3d7a9985	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/manifest.json	827	64db0814a73d3b9eafb707cc6af5edadf6eb579ceec44f0272d69976840c0c03	79a9d1400425554a0e8089ec3201009fb082ff35	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/mapping.json	392	18dae912621c5fb116902df16a1fc4b9f3f4e5849534113620b32007598d3d3e	aa11a46d283ac406dd309be04bda5f820a357cc1	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/mechanical_demo/template.json	617	74126424ac33b62b181e970bce6d2f92fb6fad7b7775df92913a03e5287323a8	be140ead7aca036835a73123fde6110a46477b71	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/enterprise.json	478	2ec73c117b283831bf092f7a26467be2b99c5c1e66c6a638944851d82bf23903	06bda6d061abda0a3d8c3202b6bb66be1250b096	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/evaluation.json	315	8b93792e1b4943eb5574f76d34351147b3b2933dab314fcd585bfc13a26d819c	42d0a88c0f3442a605bd4263ae3df1678b08f8df	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/facts.json	58625	8763eedeb1cbd4466e4a97351211ae309becad9cc8ff45044d0c8bcbbd728a6f	75395bf34fec7d3ed93224ace8a258cb0b616e86	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/knowledge.json	1162	f4445d4444e7ad3f05d5425e1da5784544c3d2bd0e2d0f1a2d62475a244a19ca	a358cb711311d0f6d282499ef51f81f174c76c24	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/manifest.json	700	c27ddf1b6b5f8e7d5e8adde893ce65701c618892cc77b35e023b04923ca16589	9ffb27d02f7d43f5af04c80663335ab25c8366b9	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/mapping.json	387	843c753ae83c25313e32c86981f7a34e655d4f55c805a22ef06c380a78c47aec	84c06dc6973144a4a0da430616460706cce277d4	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/narrative_rules.py	7522	969ba8e059d3919e688ef975213dde8c09e231999151a66bad0ae92fb3491ca1	dc904c8bd5091b75eaad7c566068b130128e278a	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/retrieval.json	330	0d31aecd80be84871568f5090aaf0ec827a9745cdbd75ef179b4d19323330fe9	647a06bedb2f46d18fba1aa684dcf860bafadb23	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/source_contract.json	2092	4f75b4908ebcaf46f8d455f2ee85a8059569d3a18d33075e15978992c7187b5e	2a7e9cf8a78f49e439503e9550b5617c33045e67	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/template.json	617	abc49ea6a2e78320354c940cb8515b7bbf2fe9e68acd6489647a502f1e428220	de76d21c8739b3beaffef879feebe53c14aca00d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/industry_packs/pharmaceutical/terminology.json	487	6f53590a11e4a37c987d9f0ab18a9d3ffc0358a05acddd30661e8f56db6a3302	b8988eb6013906cf056c2ebd1d8adf5c50a35f0e	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements-docs.lock	119	54748abe6a04e39f849cd07e7ffa76230968f3d0977848e3bb4b03f1891f5eb2	a6835ef5063ec7a19b40c5585819ee79d266ded2	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements.lock	2440	726545c14494ebde9d5633622c7aca48a4bfb9a16b031beeadeec084db626160	1147e32790e0db3c484d76131a9a35eaff18e4a8	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/requirements.txt	282	025ce7bb015b97ce448da29291f87be5ab1e13ac80b6ec2f4ef29308a7d06e4a	499e83a6d24f7f3958a773c090430b8eb3ff6ba3	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/bootstrap.sh	4181	e6328e845a0231bb523b5c03808c08a004c9b7fc31214d45002f9723a160a617	49c7307ab05fa2f137128d4900c0f8f1d0be97f8	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/build_demo_deck.py	5528	8805766791f178035add196bc68e55045bcf0e1f64fcd69fea92b439b1cadc5d	ad5b41d20dab9e25309ec227c9184c6ddc80789e	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/build_inputs.py	890	6b598d1b0b6107f0d781a1bd78b646e85aa4ab0b93c68c592ad142ca82d14125	eda46756adbd1e163f1c3c14efdd8921c33fc33b	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/check_dependencies.py	3831	d15931c1b66a4b6ebd749e15e990444257f4f5b927c572386c67b6081ad53bd6	2f8eca42200f6f5fac47ffddaa116418f226341e	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/check_environment.py	2932	059eeaa2e6ed464281bf3d473633fdba163851d272ca5bf56de507a6bd50ebbb	2016c0125a416840d54d909019869729ba3601da	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/fetch_embedding.py	1383	9a9e39a491b22f50752c9348ade41c2ec2c66c6d196c0f04813bf948c3dec7ea	8421f5944bad2024f283ff042e43ec8346ef7554	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/generate_scenarios.py	360	a4f32cf32d24c15814042085e6dd96e973a600da95f172503180bbfe0838e877	e9526afe7cfa0ebe4091ab96fd96ec41b88674ee	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/manage.py	4550	da156c70ff13fc6edb4aa193a71899cfdbc599ef5a8497a775f6997897c1751e	7bb90c413b5f9e2b0fb9ea13e3548290d1d6bb2d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/pharma_python.sh	693	54e80217c49db6a347d32312f7ae691f1ad32702b01a8e38d6221f417bcb717e	7560fffc65dbc9fbf34b0f2ce83f190ecadac425	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/probe_glm.py	4390	996a20b54f94dc1a0c60f035af3b122db9938854a1da36c235044578fe05646c	c314c0d521e07e88405677b104495bd7388b1f5b	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/run_acceptance.py	5009	5091db6204137d57ed20aff4f91490984200a215a858038f7035c0c2b41f14d7	3aa45490ea775f1491781257bbc1c04ef1f99aac	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/start.sh	189	e605a118fa9eee0051db0e8a7776e7a1c9ebdd14a313acd58798c1c8a271da11	76d156dad8d866b989e802243f04cefe69e88abe	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/stop.sh	188	6759a25022eedd333c2398ee481e2d1b3b4925662d152087533988ae3acbaba4	4b33963bb539809d26d7d06410c9b9fda72cbd33	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/verify.py	5838	c2fc3f73b133ecc091ecd802b0d065b641329e7fca020dd74babf2c0fe043384	441be08c63338a4212cc784791b0b3232385e632	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/scripts/verify.sh	389	ce6712ea1bdb3920e7f0fc31db8547702fc2d96b1b6e3395da5db72da3d30ef6	322aadb6e1913d9b79417f01353ade644fe7a523	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/conftest.py	604	ff1ca1ed49730f8ecca6b1cf1890e8f703ae5104b2b71b52c8540f61c66a2bd6	1670397d2cca43bef946fab6a2a9c2600ca03164	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_actions.py	6799	53026b8b480ea1faa2f51970b393f153cc6e643fd27f6d991c895c5b825b3376	9574193b3e24adfdffb7157ad74a34235e49e68d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_benchmark_explanation_contract.py	5651	7745d8db1c58de58714ccda3a2d99d8d6e6a81926c213cd7a0af347c231c9e73	bc73e2476ba241a72b28380bd99f7499cd36b823	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_benchmark_integration_contract.py	2898	44d4c47076202bf03acfa422a54238f393a7eaa9ed30efaab26118867e932720	8830cae5d3fc66b005ea5ec84a21c422c4697687	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_concurrency.py	1332	f8718e9f1abe20bdf57fe9a9cc4ca78480a2e51d8794209b861389d92e2e00b1	e313a094222e3f4019535188328faad8bcb04d44	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_decision.py	7044	c8ef2457e60ca5a4a84d3da107d690de67b2aa3284f8cedca1e539680f0fa6cd	c57dd0519ad65ddc66d9be5bf28b0fc14fd3a3be	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_evidence_contracts.py	19856	54ade7a4b472ed44878b4f72c10a049ab34a5c1f8886935213c656b9e967118b	63a6ba2e88110db707fe8c5b6324759e25e3413d	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_forecasting.py	3807	b90106629a00d137e70a6bae0b6dfa29a9b9fc3aaec952113dbc8e9d444b9b82	92731cbe736df87fa941bf1f20cff776ae840032	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_gateway_failover.py	3909	ac5689cace65244e630b1c42ff902f3d04469ba77c0b08f5c8878ca98a289c2e	6a945a67cfe7fdf30df0bddb9f597ed5f2ac3421	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_graph.py	5056	d59e973496402a6b4959129666bfa1b73f4e4c0096e0025da0541deac90f3d6b	7189b2dc51ecb813d8564a41b61777c1fed121e8	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_industry.py	21774	14e143136fd2852283f02ebe7c453a0411018bd680d484666596b221446969fa	caee597076e88d11226fcc8c029836aa81db698f	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_integration_safety.py	3397	730d854729ff3cf5359d2d72f79d0a3d78b44ead7e585e3408408b055d597bf2	c616fe3adfcf0ae12b4f5eba7f37b9a5e7efe398	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_knowledge_source_selection.py	3146	ca15ff0411ab660c5c9f686d7c0e2e3a0e9b51d63dbbd153bb37f6e9ab5cd115	4643067f95511a2b0f48f10f0ae03510071f9172	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_private_configuration.py	3617	da7f8be07ae2508aaeef5d17ae8a82896cc9ebea983bf3d003943d7559685053	d98895c2918ad7fa992ff96facafab327a244ef5	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_purpose_retrieval.py	4787	fda0a6c62396d081466eec31f9e29b3c9c1991acf6faf7a46f2d26711ee7c45a	c2091fb712172704c05f8b86a3c906cfcf5cdf97	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_recovery.py	1367	79fdbb9d136fe46f52ec2cdadce2a551d402ba8a763b685eca1ab3b3468b91b8	32c30e013ff2e18aea40242501f388681a04a813	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_reference_report_contract.py	7060	609b34497984f850ee6c7af44288b6e6cf41c3b085dd001888913ffca69f6f2e	4a0243db8d34b2251f29030755ee5d328b5b2fa0	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_repair_units_dates.py	4803	208e11c6822ea6f02e7854569bab10eb13ec87b8eea4cda7d2c4896f671aa63d	3ec07afb301cba97f545e9abafbb3f677bf85c4b	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_report_layout_direction.py	11563	76b0a187c2ef469950921b5f1ec1de5a01735e7b9834ccabb10d8658f114d7cb	bff073d17a26ff3c78c8633071b5244e6629bada	保留当前源码/文档/合同/测试/凭据；补导航即可
药衡智析_增量源码交接/public_source_candidate/05_原型/tests/test_report_version_cache.py	3587	a4d923cd917702e35fef660df2435637b0154d467a9a848315123fe546cd6319	fc6dbafb4c748e2d1d1e3934f9753a1b1f253a55	保留当前源码/文档/合同/测试/凭据；补导航即可
